0.35484,0.41935,0.45161,0.51613,0.58065,0.6129,0.64516,0.67742,0.70968,0.67742,0.70968,0.70968,0.67742,0.70968,0.64516,0.64516,0.64516,0.67742,0.64516,0.64516,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.6129,0.58065,0.58065,0.58065,0.58065,0.58065,0.58065,0.54839,0.54839,0.54839,0.54839,0.54839,0.58065,0.54839,0.54839,0.54839,0.51613,0.48387,0.48387,0.45161
0.32258,0.3871,0.45161,0.48387,0.58065,0.6129,0.64516,0.67742,0.74194,0.74194,0.74194,0.74194,0.74194,0.74194,0.67742,0.64516,0.64516,0.67742,0.64516,0.6129,0.58065,0.6129,0.6129,0.6129,0.6129,0.58065,0.58065,0.58065,0.58065,0.58065,0.58065,0.58065,0.58065,0.58065,0.58065,0.54839,0.54839,0.54839,0.51613,0.51613,0.51613,0.51613,0.54839,0.51613,0.51613,0.51613,0.48387,0.48387,0.45161,0.41935
0.29032,0.35484,0.41935,0.48387,0.58065,0.6129,0.67742,0.70968,0.77419,0.77419,0.74194,0.77419,0.74194,0.74194,0.67742,0.64516,0.64516,0.67742,0.64516,0.6129,0.6129,0.54839,0.54839,0.54839,0.54839,0.58065,0.58065,0.58065,0.58065,0.58065,0.58065,0.54839,0.54839,0.54839,0.54839,0.54839,0.51613,0.51613,0.48387,0.48387,0.48387,0.48387,0.51613,0.48387,0.48387,0.51613,0.45161,0.45161,0.41935,0.41935
0.29032,0.35484,0.41935,0.48387,0.58065,0.6129,0.64516,0.70968,0.77419,0.77419,0.80645,0.77419,0.74194,0.74194,0.70968,0.67742,0.64516,0.67742,0.6129,0.6129,0.58065,0.54839,0.51613,0.54839,0.54839,0.54839,0.54839,0.54839,0.51613,0.54839,0.54839,0.54839,0.54839,0.51613,0.51613,0.51613,0.51613,0.48387,0.48387,0.45161,0.48387,0.48387,0.51613,0.48387,0.48387,0.51613,0.48387,0.45161,0.45161,0.41935
0.22581,0.29032,0.35484,0.41935,0.54839,0.6129,0.67742,0.74194,0.80645,0.80645,0.80645,0.77419,0.74194,0.74194,0.70968,0.67742,0.64516,0.67742,0.6129,0.6129,0.58065,0.54839,0.54839,0.48387,0.48387,0.51613,0.51613,0.51613,0.51613,0.51613,0.51613,0.48387,0.48387,0.48387,0.45161,0.48387,0.48387,0.45161,0.45161,0.45161,0.45161,0.48387,0.51613,0.48387,0.48387,0.51613,0.48387,0.45161,0.45161,0.45161
0.19355,0.25806,0.32258,0.41935,0.54839,0.58065,0.64516,0.74194,0.80645,0.80645,0.80645,0.74194,0.74194,0.74194,0.70968,0.67742,0.64516,0.67742,0.6129,0.6129,0.58065,0.51613,0.51613,0.48387,0.48387,0.48387,0.48387,0.45161,0.45161,0.48387,0.48387,0.48387,0.45161,0.45161,0.45161,0.41935,0.41935,0.41935,0.41935,0.45161,0.45161,0.48387,0.51613,0.48387,0.48387,0.54839,0.51613,0.48387,0.48387,0.48387
0.19355,0.25806,0.35484,0.41935,0.51613,0.58065,0.67742,0.77419,0.80645,0.80645,0.80645,0.80645,0.77419,0.80645,0.74194,0.70968,0.67742,0.67742,0.6129,0.6129,0.58065,0.54839,0.48387,0.51613,0.45161,0.41935,0.41935,0.45161,0.45161,0.41935,0.41935,0.41935,0.45161,0.41935,0.41935,0.3871,0.41935,0.3871,0.41935,0.45161,0.45161,0.48387,0.51613,0.51613,0.51613,0.58065,0.54839,0.51613,0.51613,0.51613
0.096774,0.19355,0.25806,0.3871,0.51613,0.58065,0.64516,0.70968,0.83871,0.77419,0.80645,0.80645,0.77419,0.80645,0.70968,0.67742,0.64516,0.64516,0.6129,0.58065,0.58065,0.54839,0.48387,0.45161,0.41935,0.41935,0.41935,0.3871,0.3871,0.41935,0.41935,0.3871,0.3871,0.3871,0.35484,0.3871,0.35484,0.41935,0.41935,0.45161,0.45161,0.48387,0.54839,0.54839,0.54839,0.6129,0.58065,0.58065,0.54839,0.58065
0.12903,0.22581,0.29032,0.41935,0.51613,0.6129,0.67742,0.70968,0.83871,0.80645,0.83871,0.83871,0.80645,0.83871,0.74194,0.70968,0.67742,0.64516,0.6129,0.58065,0.54839,0.54839,0.48387,0.45161,0.3871,0.3871,0.35484,0.35484,0.35484,0.35484,0.35484,0.32258,0.32258,0.35484,0.32258,0.35484,0.35484,0.3871,0.41935,0.41935,0.45161,0.48387,0.58065,0.58065,0.58065,0.64516,0.6129,0.6129,0.58065,0.58065
0.12903,0.25806,0.32258,0.45161,0.51613,0.58065,0.67742,0.74194,0.80645,0.80645,0.83871,0.83871,0.83871,0.87097,0.77419,0.74194,0.67742,0.67742,0.58065,0.58065,0.54839,0.51613,0.45161,0.41935,0.35484,0.35484,0.32258,0.32258,0.32258,0.29032,0.29032,0.32258,0.29032,0.29032,0.29032,0.32258,0.35484,0.3871,0.3871,0.41935,0.48387,0.51613,0.6129,0.58065,0.6129,0.64516,0.64516,0.64516,0.6129,0.6129
0.16129,0.25806,0.32258,0.45161,0.54839,0.64516,0.64516,0.70968,0.83871,0.80645,0.87097,0.87097,0.87097,0.87097,0.77419,0.74194,0.70968,0.70968,0.6129,0.54839,0.51613,0.51613,0.48387,0.41935,0.3871,0.32258,0.32258,0.25806,0.25806,0.29032,0.25806,0.25806,0.22581,0.29032,0.29032,0.29032,0.29032,0.35484,0.3871,0.45161,0.48387,0.54839,0.6129,0.6129,0.67742,0.67742,0.67742,0.67742,0.64516,0.64516
0.16129,0.25806,0.35484,0.41935,0.51613,0.6129,0.64516,0.70968,0.83871,0.80645,0.83871,0.87097,0.87097,0.87097,0.80645,0.77419,0.70968,0.74194,0.64516,0.58065,0.54839,0.48387,0.45161,0.3871,0.35484,0.29032,0.25806,0.22581,0.19355,0.22581,0.22581,0.19355,0.22581,0.22581,0.25806,0.25806,0.29032,0.3871,0.3871,0.45161,0.51613,0.58065,0.67742,0.67742,0.70968,0.74194,0.74194,0.74194,0.70968,0.70968
0.16129,0.22581,0.32258,0.41935,0.48387,0.58065,0.64516,0.67742,0.80645,0.77419,0.83871,0.87097,0.87097,0.87097,0.80645,0.77419,0.74194,0.70968,0.64516,0.58065,0.51613,0.45161,0.41935,0.35484,0.32258,0.25806,0.22581,0.16129,0.16129,0.16129,0.16129,0.16129,0.16129,0.16129,0.22581,0.25806,0.29032,0.41935,0.45161,0.51613,0.58065,0.64516,0.67742,0.70968,0.77419,0.80645,0.80645,0.80645,0.74194,0.77419
0.19355,0.25806,0.32258,0.3871,0.48387,0.54839,0.6129,0.64516,0.77419,0.77419,0.80645,0.83871,0.87097,0.87097,0.83871,0.77419,0.74194,0.70968,0.6129,0.58065,0.51613,0.45161,0.3871,0.32258,0.29032,0.25806,0.19355,0.12903,0.12903,0.096774,0.12903,0.096774,0.16129,0.19355,0.25806,0.29032,0.35484,0.45161,0.48387,0.54839,0.6129,0.67742,0.77419,0.77419,0.83871,0.87097,0.83871,0.87097,0.83871,0.80645
0.22581,0.29032,0.3871,0.41935,0.51613,0.58065,0.6129,0.67742,0.77419,0.77419,0.80645,0.83871,0.90323,0.87097,0.87097,0.80645,0.74194,0.74194,0.64516,0.58065,0.54839,0.48387,0.41935,0.32258,0.29032,0.25806,0.19355,0.16129,0.096774,0.096774,0.096774,0.12903,0.16129,0.19355,0.29032,0.32258,0.3871,0.48387,0.51613,0.58065,0.64516,0.70968,0.77419,0.80645,0.87097,0.90323,0.90323,0.90323,0.87097,0.83871
0.22581,0.29032,0.35484,0.3871,0.48387,0.54839,0.58065,0.64516,0.70968,0.74194,0.77419,0.80645,0.87097,0.87097,0.83871,0.77419,0.70968,0.67742,0.6129,0.54839,0.48387,0.41935,0.35484,0.29032,0.22581,0.19355,0.12903,0.096774,0.096774,0.12903,0.12903,0.12903,0.19355,0.29032,0.35484,0.3871,0.45161,0.54839,0.58065,0.64516,0.70968,0.77419,0.83871,0.87097,0.93548,0.93548,0.93548,0.93548,0.93548,0.90323
0.25806,0.32258,0.35484,0.41935,0.45161,0.54839,0.58065,0.64516,0.70968,0.74194,0.77419,0.83871,0.80645,0.83871,0.77419,0.77419,0.70968,0.67742,0.58065,0.51613,0.48387,0.41935,0.35484,0.29032,0.19355,0.16129,0.096774,0.096774,0.096774,0.12903,0.16129,0.19355,0.22581,0.29032,0.32258,0.3871,0.45161,0.54839,0.6129,0.67742,0.74194,0.80645,0.87097,0.90323,0.96774,0.96774,0.96774,0.93548,0.93548,0.87097
0.29032,0.32258,0.3871,0.45161,0.48387,0.54839,0.6129,0.64516,0.70968,0.74194,0.74194,0.80645,0.77419,0.80645,0.74194,0.70968,0.67742,0.67742,0.58065,0.51613,0.45161,0.3871,0.32258,0.25806,0.16129,0.12903,0.096774,0.12903,0.12903,0.16129,0.19355,0.25806,0.25806,0.35484,0.3871,0.45161,0.48387,0.54839,0.6129,0.67742,0.74194,0.80645,0.87097,0.90323,0.93548,0.93548,0.90323,0.93548,0.90323,0.90323
0.29032,0.35484,0.41935,0.45161,0.51613,0.58065,0.58065,0.6129,0.70968,0.70968,0.74194,0.77419,0.74194,0.74194,0.70968,0.67742,0.64516,0.6129,0.51613,0.45161,0.41935,0.3871,0.32258,0.25806,0.19355,0.12903,0.12903,0.096774,0.16129,0.22581,0.25806,0.29032,0.32258,0.3871,0.45161,0.51613,0.54839,0.6129,0.67742,0.74194,0.80645,0.83871,0.87097,0.90323,0.96774,0.96774,0.93548,0.93548,0.87097,0.90323
0.32258,0.35484,0.3871,0.45161,0.51613,0.58065,0.6129,0.64516,0.67742,0.67742,0.70968,0.74194,0.70968,0.70968,0.64516,0.6129,0.6129,0.58065,0.48387,0.45161,0.3871,0.32258,0.25806,0.22581,0.12903,0.12903,0.16129,0.16129,0.22581,0.29032,0.29032,0.35484,0.3871,0.45161,0.51613,0.58065,0.6129,0.67742,0.70968,0.77419,0.83871,0.87097,0.93548,0.93548,0.96774,1,0.93548,0.93548,0.90323,0.87097
0.29032,0.35484,0.41935,0.48387,0.54839,0.58065,0.6129,0.64516,0.70968,0.67742,0.70968,0.67742,0.67742,0.67742,0.6129,0.58065,0.54839,0.51613,0.45161,0.3871,0.32258,0.29032,0.22581,0.19355,0.16129,0.16129,0.12903,0.19355,0.25806,0.29032,0.35484,0.3871,0.41935,0.51613,0.54839,0.58065,0.64516,0.70968,0.77419,0.83871,0.87097,0.90323,0.90323,0.93548,0.96774,0.96774,0.93548,0.90323,0.87097,0.87097
0.29032,0.35484,0.3871,0.45161,0.51613,0.58065,0.64516,0.64516,0.70968,0.67742,0.70968,0.67742,0.64516,0.64516,0.58065,0.54839,0.51613,0.45161,0.41935,0.35484,0.32258,0.25806,0.22581,0.19355,0.16129,0.16129,0.19355,0.25806,0.29032,0.35484,0.3871,0.41935,0.48387,0.51613,0.6129,0.64516,0.70968,0.77419,0.77419,0.83871,0.90323,0.90323,0.93548,0.93548,0.93548,0.96774,0.93548,0.90323,0.87097,0.83871
0.29032,0.32258,0.3871,0.45161,0.48387,0.54839,0.6129,0.67742,0.70968,0.70968,0.67742,0.64516,0.6129,0.6129,0.54839,0.51613,0.48387,0.45161,0.3871,0.35484,0.29032,0.25806,0.22581,0.19355,0.16129,0.16129,0.22581,0.25806,0.32258,0.3871,0.41935,0.48387,0.54839,0.58065,0.6129,0.67742,0.74194,0.80645,0.80645,0.87097,0.90323,0.93548,0.93548,0.93548,0.96774,0.93548,0.90323,0.87097,0.83871,0.80645
0.32258,0.35484,0.3871,0.45161,0.51613,0.54839,0.6129,0.67742,0.67742,0.70968,0.67742,0.64516,0.6129,0.6129,0.54839,0.51613,0.48387,0.45161,0.3871,0.35484,0.32258,0.25806,0.25806,0.22581,0.19355,0.22581,0.22581,0.29032,0.35484,0.41935,0.45161,0.51613,0.58065,0.6129,0.67742,0.74194,0.77419,0.83871,0.83871,0.90323,0.90323,0.93548,0.93548,0.90323,0.93548,0.90323,0.87097,0.83871,0.80645,0.80645
0.29032,0.32258,0.35484,0.3871,0.45161,0.51613,0.54839,0.6129,0.64516,0.64516,0.6129,0.58065,0.54839,0.54839,0.48387,0.45161,0.41935,0.3871,0.32258,0.29032,0.25806,0.25806,0.22581,0.19355,0.19355,0.19355,0.25806,0.32258,0.3871,0.41935,0.48387,0.54839,0.58065,0.64516,0.67742,0.74194,0.83871,0.87097,0.87097,0.90323,0.87097,0.90323,0.90323,0.90323,0.90323,0.90323,0.83871,0.80645,0.77419,0.77419
0.29032,0.32258,0.35484,0.3871,0.41935,0.48387,0.51613,0.54839,0.58065,0.58065,0.58065,0.54839,0.51613,0.51613,0.45161,0.41935,0.3871,0.35484,0.29032,0.29032,0.25806,0.25806,0.19355,0.19355,0.22581,0.25806,0.32258,0.35484,0.41935,0.48387,0.54839,0.58065,0.64516,0.70968,0.74194,0.80645,0.83871,0.90323,0.90323,0.93548,0.90323,0.90323,0.90323,0.90323,0.90323,0.90323,0.83871,0.80645,0.77419,0.77419
0.29032,0.32258,0.35484,0.3871,0.41935,0.41935,0.48387,0.48387,0.54839,0.51613,0.51613,0.48387,0.48387,0.48387,0.41935,0.3871,0.35484,0.32258,0.29032,0.25806,0.25806,0.22581,0.22581,0.22581,0.22581,0.22581,0.29032,0.35484,0.41935,0.48387,0.51613,0.58065,0.64516,0.67742,0.74194,0.80645,0.83871,0.90323,0.87097,0.90323,0.87097,0.87097,0.83871,0.83871,0.83871,0.83871,0.77419,0.74194,0.70968,0.70968
0.29032,0.29032,0.32258,0.35484,0.3871,0.41935,0.41935,0.41935,0.48387,0.45161,0.45161,0.45161,0.41935,0.41935,0.35484,0.32258,0.32258,0.29032,0.29032,0.25806,0.25806,0.25806,0.22581,0.22581,0.22581,0.25806,0.32258,0.3871,0.45161,0.48387,0.54839,0.6129,0.67742,0.70968,0.77419,0.83871,0.83871,0.90323,0.87097,0.90323,0.90323,0.87097,0.83871,0.80645,0.80645,0.80645,0.74194,0.70968,0.67742,0.67742
0.25806,0.29032,0.32258,0.32258,0.35484,0.3871,0.3871,0.3871,0.41935,0.3871,0.3871,0.3871,0.35484,0.35484,0.32258,0.29032,0.25806,0.22581,0.22581,0.22581,0.25806,0.25806,0.25806,0.25806,0.25806,0.29032,0.32258,0.3871,0.45161,0.51613,0.58065,0.6129,0.67742,0.74194,0.77419,0.80645,0.83871,0.87097,0.87097,0.87097,0.87097,0.87097,0.83871,0.80645,0.80645,0.77419,0.70968,0.67742,0.64516,0.6129
0.25806,0.25806,0.29032,0.32258,0.32258,0.35484,0.35484,0.35484,0.3871,0.35484,0.35484,0.35484,0.32258,0.32258,0.29032,0.25806,0.25806,0.25806,0.25806,0.25806,0.25806,0.22581,0.22581,0.22581,0.22581,0.29032,0.35484,0.41935,0.48387,0.51613,0.54839,0.6129,0.67742,0.74194,0.77419,0.80645,0.83871,0.87097,0.87097,0.87097,0.90323,0.87097,0.83871,0.80645,0.80645,0.77419,0.74194,0.70968,0.67742,0.6129
0.22581,0.25806,0.25806,0.29032,0.29032,0.32258,0.32258,0.32258,0.35484,0.32258,0.32258,0.32258,0.29032,0.29032,0.25806,0.25806,0.22581,0.22581,0.22581,0.22581,0.25806,0.25806,0.25806,0.25806,0.25806,0.29032,0.32258,0.3871,0.45161,0.51613,0.58065,0.64516,0.67742,0.70968,0.77419,0.80645,0.80645,0.87097,0.87097,0.87097,0.90323,0.87097,0.83871,0.83871,0.83871,0.77419,0.74194,0.70968,0.67742,0.64516
0.19355,0.22581,0.25806,0.25806,0.29032,0.29032,0.29032,0.29032,0.32258,0.29032,0.29032,0.29032,0.29032,0.25806,0.25806,0.22581,0.19355,0.19355,0.22581,0.22581,0.22581,0.22581,0.22581,0.25806,0.25806,0.29032,0.35484,0.41935,0.48387,0.54839,0.54839,0.6129,0.67742,0.70968,0.77419,0.77419,0.80645,0.87097,0.87097,0.87097,0.90323,0.87097,0.87097,0.83871,0.83871,0.80645,0.77419,0.74194,0.70968,0.64516
0.16129,0.19355,0.22581,0.22581,0.25806,0.25806,0.25806,0.25806,0.29032,0.25806,0.25806,0.25806,0.25806,0.22581,0.22581,0.19355,0.19355,0.22581,0.22581,0.22581,0.25806,0.22581,0.22581,0.22581,0.25806,0.29032,0.32258,0.3871,0.45161,0.51613,0.58065,0.6129,0.67742,0.67742,0.74194,0.77419,0.80645,0.87097,0.83871,0.87097,0.87097,0.87097,0.87097,0.83871,0.87097,0.80645,0.77419,0.74194,0.67742,0.67742
0.16129,0.16129,0.19355,0.19355,0.22581,0.22581,0.22581,0.22581,0.25806,0.22581,0.22581,0.22581,0.22581,0.19355,0.19355,0.16129,0.19355,0.19355,0.19355,0.22581,0.22581,0.22581,0.22581,0.25806,0.29032,0.32258,0.35484,0.3871,0.41935,0.48387,0.54839,0.6129,0.64516,0.70968,0.74194,0.77419,0.80645,0.83871,0.83871,0.87097,0.87097,0.90323,0.87097,0.87097,0.87097,0.80645,0.77419,0.77419,0.70968,0.70968
0.12903,0.12903,0.16129,0.16129,0.19355,0.19355,0.19355,0.19355,0.22581,0.19355,0.19355,0.19355,0.19355,0.16129,0.16129,0.12903,0.16129,0.16129,0.19355,0.19355,0.19355,0.19355,0.22581,0.25806,0.29032,0.32258,0.35484,0.3871,0.45161,0.48387,0.54839,0.6129,0.64516,0.67742,0.70968,0.74194,0.77419,0.83871,0.83871,0.83871,0.87097,0.90323,0.87097,0.87097,0.87097,0.80645,0.80645,0.77419,0.74194,0.70968
0.096774,0.12903,0.12903,0.16129,0.16129,0.16129,0.16129,0.16129,0.19355,0.16129,0.16129,0.16129,0.16129,0.16129,0.12903,0.12903,0.12903,0.16129,0.16129,0.16129,0.19355,0.19355,0.22581,0.25806,0.29032,0.32258,0.35484,0.3871,0.41935,0.48387,0.51613,0.58065,0.6129,0.67742,0.70968,0.74194,0.77419,0.80645,0.80645,0.83871,0.87097,0.90323,0.87097,0.87097,0.87097,0.83871,0.80645,0.80645,0.77419,0.74194
0.064516,0.096774,0.096774,0.12903,0.12903,0.12903,0.12903,0.12903,0.16129,0.12903,0.12903,0.12903,0.12903,0.12903,0.096774,0.096774,0.096774,0.12903,0.12903,0.12903,0.16129,0.19355,0.22581,0.25806,0.29032,0.32258,0.35484,0.3871,0.41935,0.45161,0.48387,0.54839,0.58065,0.64516,0.67742,0.70968,0.74194,0.80645,0.80645,0.83871,0.87097,0.87097,0.87097,0.87097,0.87097,0.83871,0.83871,0.80645,0.80645,0.77419
0.032258,0.064516,0.064516,0.096774,0.096774,0.096774,0.096774,0.096774,0.12903,0.096774,0.096774,0.096774,0.096774,0.096774,0.064516,0.064516,0.064516,0.096774,0.096774,0.12903,0.16129,0.19355,0.22581,0.25806,0.29032,0.32258,0.35484,0.3871,0.41935,0.45161,0.48387,0.51613,0.58065,0.6129,0.64516,0.67742,0.70968,0.77419,0.77419,0.80645,0.83871,0.87097,0.90323,0.87097,0.90323,0.87097,0.87097,0.83871,0.80645,0.77419
0.032258,0.032258,0.032258,0.064516,0.064516,0.064516,0.064516,0.064516,0.096774,0.064516,0.064516,0.064516,0.064516,0.064516,0.032258,0.032258,0.064516,0.064516,0.096774,0.12903,0.16129,0.19355,0.22581,0.25806,0.29032,0.32258,0.35484,0.3871,0.41935,0.45161,0.48387,0.51613,0.54839,0.58065,0.6129,0.64516,0.67742,0.74194,0.74194,0.77419,0.80645,0.83871,0.87097,0.90323,0.93548,0.90323,0.87097,0.83871,0.80645,0.77419
0,0,0,0.032258,0.032258,0.032258,0.032258,0.032258,0.064516,0.032258,0.032258,0.032258,0.032258,0.032258,0,0.032258,0.064516,0.096774,0.12903,0.16129,0.19355,0.22581,0.25806,0.29032,0.32258,0.35484,0.3871,0.41935,0.45161,0.48387,0.51613,0.54839,0.58065,0.6129,0.64516,0.67742,0.70968,0.74194,0.77419,0.80645,0.83871,0.87097,0.90323,0.93548,0.93548,0.93548,0.90323,0.87097,0.83871,0.80645
