0.8106,0.74498,0.68603,0.63342,0.58683,0.54596,0.51049,0.48014,0.45461,0.43361,0.41687,0.40411,0.39508,0.38951,0.38716,0.38777,0.39111,0.39695,0.40507,0.41524,0.42725,0.44091,0.456,0.47235,0.48977,0.50807,0.52709,0.54666,0.56662,0.58683,0.60714,0.6274,0.64749,0.66729,0.68667,0.70552,0.72374,0.74124,0.75791,0.77368,0.78846,0.80219,0.8148,0.82622,0.83642,0.84535,0.85296,0.85922,0.86412,0.86762,0.86973,0.87043,0.86973,0.86763,0.86416,0.85932,0.85316,0.8457,0.83698,0.82706,0.81599,0.80384,0.79066,0.77653,0.76155,0.74578,0.72934,0.71231,0.69481,0.67696,0.65887,0.64068,0.62251,0.60451,0.58683,0.56962,0.55305,0.53727,0.52247,0.50883,0.49654,0.48578,0.47677,0.46971,0.46481,0.46229,0.46239,0.46534,0.47138,0.48075,0.49372,0.51054,0.53148,0.55682,0.58683,0.62181,0.66205,0.70784,0.75951,0.81736
0.82469,0.75494,0.69227,0.63635,0.58683,0.54338,0.50569,0.47342,0.44628,0.42397,0.40617,0.39261,0.38301,0.37709,0.37459,0.37524,0.37879,0.385,0.39363,0.40444,0.41721,0.43172,0.44777,0.46515,0.48366,0.50311,0.52333,0.54413,0.56535,0.58683,0.60841,0.62995,0.65131,0.67235,0.69295,0.71299,0.73236,0.75096,0.76868,0.78544,0.80115,0.81574,0.82914,0.84129,0.85213,0.86162,0.8697,0.87636,0.88157,0.88529,0.88753,0.88828,0.88753,0.8853,0.88161,0.87647,0.86992,0.86199,0.85273,0.84218,0.83042,0.81749,0.80349,0.78847,0.77254,0.75578,0.7383,0.72021,0.70161,0.68263,0.66341,0.64407,0.62476,0.60562,0.58683,0.56854,0.55092,0.53415,0.51842,0.50392,0.49086,0.47942,0.46984,0.46234,0.45713,0.45446,0.45456,0.4577,0.46411,0.47408,0.48786,0.50574,0.528,0.55493,0.58683,0.62401,0.66678,0.71546,0.77038,0.83187
0.83773,0.76415,0.69805,0.63906,0.58683,0.541,0.50124,0.46721,0.43858,0.41504,0.39627,0.38197,0.37184,0.3656,0.36295,0.36364,0.36739,0.37393,0.38303,0.39444,0.40791,0.42322,0.44015,0.45848,0.478,0.49852,0.51985,0.54179,0.56417,0.58683,0.6096,0.63232,0.65484,0.67704,0.69877,0.71991,0.74034,0.75995,0.77865,0.79633,0.8129,0.82829,0.84243,0.85524,0.86668,0.87668,0.88521,0.89224,0.89773,0.90166,0.90402,0.90481,0.90402,0.90167,0.89777,0.89235,0.88544,0.87707,0.8673,0.85618,0.84377,0.83014,0.81536,0.79953,0.78272,0.76505,0.74661,0.72752,0.7079,0.68789,0.66761,0.6472,0.62683,0.60665,0.58683,0.56754,0.54895,0.53126,0.51467,0.49938,0.48559,0.47354,0.46343,0.45551,0.45002,0.4472,0.44731,0.45062,0.45738,0.4679,0.48243,0.50129,0.52477,0.55318,0.58683,0.62605,0.67116,0.72251,0.78044,0.8453
0.84972,0.77263,0.70337,0.64156,0.58683,0.53881,0.49715,0.46149,0.43149,0.40682,0.38715,0.37217,0.36156,0.35502,0.35225,0.35297,0.35689,0.36375,0.37329,0.38524,0.39935,0.4154,0.43313,0.45234,0.4728,0.4943,0.51664,0.53964,0.56309,0.58683,0.61068,0.63449,0.6581,0.68135,0.70412,0.72627,0.74768,0.76823,0.78782,0.80634,0.82371,0.83984,0.85465,0.86808,0.88006,0.89054,0.89948,0.90684,0.91259,0.91671,0.91919,0.92001,0.91919,0.91672,0.91264,0.90696,0.89972,0.89095,0.88071,0.86906,0.85606,0.84177,0.82629,0.8097,0.79209,0.77357,0.75425,0.73425,0.71369,0.69272,0.67147,0.65009,0.62875,0.6076,0.58683,0.56661,0.54714,0.52861,0.51122,0.4952,0.48075,0.46812,0.45753,0.44923,0.44347,0.44052,0.44064,0.4441,0.4512,0.46221,0.47744,0.4972,0.5218,0.55157,0.58683,0.62792,0.67519,0.729,0.7897,0.85766
0.86068,0.78037,0.70823,0.64384,0.58683,0.53681,0.49341,0.45626,0.42502,0.39932,0.37883,0.36323,0.35217,0.34536,0.34247,0.34322,0.34731,0.35446,0.36439,0.37684,0.39154,0.40825,0.42673,0.44673,0.46805,0.49044,0.51372,0.53767,0.5621,0.58683,0.61168,0.63648,0.66107,0.68529,0.70901,0.73208,0.75438,0.77579,0.79619,0.81549,0.83358,0.85038,0.86581,0.8798,0.89228,0.9032,0.91251,0.92017,0.92617,0.93046,0.93303,0.93389,0.93303,0.93047,0.92621,0.9203,0.91275,0.90362,0.89296,0.88082,0.86728,0.8524,0.83627,0.81898,0.80064,0.78135,0.76122,0.74039,0.71898,0.69713,0.67499,0.65273,0.63049,0.60847,0.58683,0.56577,0.54549,0.52618,0.50807,0.49138,0.47633,0.46317,0.45214,0.4435,0.4375,0.43443,0.43455,0.43816,0.44554,0.45702,0.47288,0.49347,0.51909,0.5501,0.58683,0.62964,0.67888,0.73492,0.79815,0.86894
0.87059,0.78738,0.71262,0.64591,0.58683,0.535,0.49003,0.45154,0.41916,0.39253,0.37131,0.35513,0.34368,0.33662,0.33363,0.33441,0.33864,0.34605,0.35634,0.36924,0.38447,0.40179,0.42093,0.44166,0.46375,0.48696,0.51107,0.53589,0.56121,0.58683,0.61258,0.63827,0.66375,0.68885,0.71343,0.73734,0.76045,0.78263,0.80377,0.82377,0.84251,0.85992,0.87591,0.8904,0.90333,0.91465,0.92429,0.93224,0.93845,0.94289,0.94556,0.94645,0.94556,0.9429,0.9385,0.93237,0.92455,0.91509,0.90404,0.89146,0.87742,0.86201,0.8453,0.82739,0.80838,0.78839,0.76754,0.74595,0.72376,0.70112,0.67818,0.65511,0.63207,0.60925,0.58683,0.56501,0.54399,0.52399,0.50522,0.48792,0.47233,0.4587,0.44727,0.43831,0.4321,0.42891,0.42904,0.43277,0.44043,0.45232,0.46876,0.49009,0.51664,0.54877,0.58683,0.63118,0.68221,0.74028,0.8058,0.87915
0.87946,0.79364,0.71655,0.64775,0.58683,0.53338,0.487,0.44731,0.41392,0.38646,0.36457,0.34789,0.33608,0.3288,0.32572,0.32652,0.33089,0.33853,0.34914,0.36244,0.37815,0.39601,0.41575,0.43713,0.4599,0.48383,0.50871,0.5343,0.56041,0.58683,0.61338,0.63988,0.66616,0.69204,0.71739,0.74204,0.76587,0.78875,0.81055,0.83117,0.8505,0.86845,0.88494,0.89988,0.91322,0.92489,0.93484,0.94303,0.94943,0.95402,0.95677,0.95769,0.95677,0.95403,0.94949,0.94316,0.9351,0.92535,0.91395,0.90098,0.88651,0.87061,0.85337,0.8349,0.8153,0.79469,0.77318,0.75092,0.72804,0.70469,0.68104,0.65725,0.63349,0.60995,0.58683,0.56433,0.54265,0.52202,0.50267,0.48483,0.46876,0.45469,0.44291,0.43367,0.42726,0.42397,0.42411,0.42796,0.43586,0.44811,0.46507,0.48707,0.51445,0.54758,0.58683,0.63257,0.68519,0.74508,0.81264,0.88829
0.88728,0.79917,0.72002,0.64938,0.58683,0.53195,0.48434,0.44358,0.4093,0.38111,0.35863,0.3415,0.32938,0.3219,0.31874,0.31956,0.32405,0.33189,0.34278,0.35644,0.37257,0.3909,0.41118,0.43313,0.45651,0.48108,0.50662,0.53289,0.5597,0.58683,0.61409,0.6413,0.66828,0.69486,0.72088,0.74619,0.77066,0.79415,0.81653,0.8377,0.85755,0.87598,0.89291,0.90825,0.92195,0.93393,0.94415,0.95256,0.95913,0.96384,0.96667,0.96761,0.96667,0.96385,0.95918,0.95269,0.94441,0.9344,0.9227,0.90938,0.89452,0.87819,0.8605,0.84154,0.82141,0.80025,0.77817,0.75531,0.73182,0.70784,0.68356,0.65913,0.63474,0.61057,0.58683,0.56372,0.54147,0.52029,0.50042,0.48211,0.4656,0.45116,0.43906,0.42957,0.423,0.41962,0.41975,0.42371,0.43182,0.44441,0.46182,0.4844,0.51251,0.54653,0.58683,0.63379,0.68782,0.74931,0.81868,0.89635
0.89406,0.80397,0.72303,0.65079,0.58683,0.53071,0.48202,0.44035,0.40529,0.37646,0.35348,0.33597,0.32357,0.31592,0.31269,0.31353,0.31811,0.32613,0.33727,0.35124,0.36773,0.38648,0.40721,0.42966,0.45357,0.47869,0.50481,0.53168,0.55909,0.58683,0.61471,0.64253,0.67012,0.69729,0.7239,0.74979,0.77481,0.79883,0.82172,0.84336,0.86366,0.88251,0.89982,0.91551,0.92951,0.94176,0.95221,0.96081,0.96753,0.97235,0.97524,0.9762,0.97524,0.97236,0.96759,0.96095,0.95248,0.94224,0.93028,0.91666,0.90146,0.88477,0.86668,0.84729,0.82671,0.80506,0.78248,0.75911,0.73509,0.71058,0.68574,0.66076,0.63582,0.61111,0.58683,0.5632,0.54045,0.51879,0.49847,0.47974,0.46286,0.4481,0.43572,0.42602,0.4193,0.41585,0.41598,0.42003,0.42832,0.44119,0.45899,0.48209,0.51084,0.54562,0.58683,0.63485,0.6901,0.75298,0.82391,0.90333
0.8998,0.80802,0.72557,0.65199,0.58683,0.52967,0.48006,0.43761,0.4019,0.37253,0.34912,0.33128,0.31865,0.31086,0.30757,0.30842,0.3131,0.32126,0.33261,0.34684,0.36364,0.38274,0.40386,0.42672,0.45108,0.47667,0.50327,0.53065,0.55857,0.58683,0.61523,0.64357,0.67167,0.69936,0.72646,0.75283,0.77832,0.80279,0.8261,0.84816,0.86883,0.88803,0.90566,0.92165,0.93591,0.94839,0.95903,0.9678,0.97464,0.97955,0.98249,0.98347,0.98249,0.97956,0.9747,0.96794,0.95931,0.94888,0.93669,0.92282,0.90734,0.89033,0.8719,0.85215,0.83119,0.80914,0.78614,0.76233,0.73786,0.71289,0.68759,0.66214,0.63673,0.61156,0.58683,0.56276,0.53958,0.51752,0.49682,0.47774,0.46055,0.44551,0.4329,0.42302,0.41617,0.41265,0.41279,0.41692,0.42536,0.43847,0.45661,0.48013,0.50942,0.54485,0.58683,0.63575,0.69203,0.75608,0.82834,0.90924
0.90449,0.81134,0.72765,0.65296,0.58683,0.52881,0.47846,0.43537,0.39913,0.36932,0.34556,0.32745,0.31463,0.30672,0.30338,0.30425,0.30899,0.31728,0.3288,0.34324,0.36029,0.37968,0.40111,0.42432,0.44904,0.47502,0.50202,0.5298,0.55814,0.58683,0.61565,0.64442,0.67294,0.70104,0.72856,0.75532,0.78119,0.80602,0.82969,0.85208,0.87306,0.89255,0.91045,0.92667,0.94115,0.95381,0.96462,0.97351,0.98046,0.98544,0.98843,0.98942,0.98843,0.98545,0.98052,0.97365,0.9649,0.95431,0.94194,0.92786,0.91215,0.89489,0.87618,0.85613,0.83485,0.81247,0.78913,0.76496,0.74012,0.71478,0.6891,0.66327,0.63748,0.61193,0.58683,0.5624,0.53887,0.51648,0.49547,0.47611,0.45865,0.44339,0.43059,0.42056,0.41361,0.41004,0.41018,0.41437,0.42294,0.43625,0.45465,0.47853,0.50826,0.54422,0.58683,0.63648,0.6936,0.75862,0.83196,0.91408
0.90814,0.81392,0.72927,0.65372,0.58683,0.52814,0.47722,0.43363,0.39697,0.36682,0.34278,0.32447,0.3115,0.3035,0.30012,0.301,0.3058,0.31418,0.32583,0.34044,0.35769,0.3773,0.39898,0.42245,0.44746,0.47374,0.50105,0.52915,0.55782,0.58683,0.61599,0.64508,0.67393,0.70236,0.73019,0.75726,0.78343,0.80854,0.83248,0.85512,0.87635,0.89606,0.91417,0.93058,0.94522,0.95803,0.96896,0.97795,0.98498,0.99002,0.99304,0.99405,0.99304,0.99003,0.98504,0.9781,0.96925,0.95853,0.94602,0.93178,0.91589,0.89843,0.87951,0.85922,0.8377,0.81507,0.79145,0.76701,0.74188,0.71625,0.69028,0.66415,0.63806,0.61222,0.58683,0.56212,0.53832,0.51567,0.49442,0.47483,0.45718,0.44174,0.4288,0.41865,0.41162,0.40801,0.40815,0.41238,0.42105,0.43452,0.45313,0.47729,0.50735,0.54373,0.58683,0.63706,0.69483,0.76059,0.83478,0.91784
0.91075,0.81576,0.73042,0.65427,0.58683,0.52766,0.47633,0.43239,0.39543,0.36503,0.3408,0.32234,0.30926,0.3012,0.29779,0.29868,0.30352,0.31197,0.32372,0.33844,0.35583,0.3756,0.39745,0.42112,0.44633,0.47282,0.50035,0.52868,0.55758,0.58683,0.61622,0.64556,0.67464,0.7033,0.73135,0.75864,0.78502,0.81034,0.83448,0.8573,0.8787,0.89857,0.91682,0.93337,0.94813,0.96105,0.97206,0.98113,0.98821,0.99329,0.99634,0.99736,0.99634,0.99331,0.98827,0.98127,0.97235,0.96155,0.94894,0.93458,0.91856,0.90096,0.88188,0.86144,0.83974,0.81692,0.79311,0.76847,0.74314,0.7173,0.69112,0.66478,0.63848,0.61242,0.58683,0.56192,0.53793,0.51509,0.49367,0.47392,0.45613,0.44056,0.42751,0.41729,0.4102,0.40656,0.4067,0.41097,0.41971,0.43328,0.45205,0.4764,0.50671,0.54338,0.58683,0.63746,0.69571,0.762,0.83679,0.92053
0.91232,0.81687,0.73112,0.65459,0.58683,0.52738,0.47579,0.43164,0.3945,0.36396,0.33961,0.32106,0.30792,0.29982,0.2964,0.29729,0.30215,0.31064,0.32244,0.33724,0.35472,0.37458,0.39654,0.42032,0.44565,0.47227,0.49993,0.5284,0.55744,0.58683,0.61636,0.64584,0.67506,0.70386,0.73205,0.75947,0.78598,0.81142,0.83567,0.85861,0.88011,0.90008,0.91842,0.93504,0.94987,0.96285,0.97392,0.98303,0.99015,0.99525,0.99832,0.99934,0.99832,0.99527,0.99021,0.98318,0.97421,0.96336,0.95069,0.93626,0.92016,0.90247,0.88331,0.86276,0.84096,0.81803,0.79411,0.76935,0.7439,0.71793,0.69162,0.66515,0.63873,0.61255,0.58683,0.5618,0.53769,0.51474,0.49322,0.47338,0.4555,0.43985,0.42674,0.41647,0.40934,0.40569,0.40583,0.41012,0.4189,0.43254,0.4514,0.47586,0.50632,0.54317,0.58683,0.63771,0.69623,0.76285,0.838,0.92214
0.91284,0.81724,0.73135,0.6547,0.58683,0.52728,0.47562,0.4314,0.3942,0.3636,0.33922,0.32063,0.30748,0.29936,0.29593,0.29682,0.30169,0.3102,0.32202,0.33684,0.35434,0.37424,0.39623,0.42005,0.44542,0.47208,0.49979,0.52831,0.55739,0.58683,0.61641,0.64593,0.67521,0.70405,0.73228,0.75975,0.7863,0.81178,0.83607,0.85904,0.88058,0.90058,0.91895,0.9356,0.95046,0.96346,0.97454,0.98367,0.9908,0.99591,0.99898,1,0.99898,0.99592,0.99086,0.98381,0.97483,0.96396,0.95127,0.93682,0.92069,0.90298,0.88378,0.8632,0.84137,0.8184,0.79444,0.76964,0.74415,0.71814,0.69179,0.66528,0.63881,0.61259,0.58683,0.56176,0.53761,0.51463,0.49307,0.4732,0.45529,0.43962,0.42649,0.4162,0.40906,0.4054,0.40554,0.40984,0.41863,0.43229,0.45118,0.47568,0.50619,0.5431,0.58683,0.63779,0.69641,0.76313,0.8384,0.92268
0.91232,0.81687,0.73112,0.65459,0.58683,0.52738,0.47579,0.43164,0.3945,0.36396,0.33961,0.32106,0.30792,0.29982,0.2964,0.29729,0.30215,0.31064,0.32244,0.33724,0.35472,0.37458,0.39654,0.42032,0.44565,0.47227,0.49993,0.5284,0.55744,0.58683,0.61636,0.64584,0.67506,0.70386,0.73205,0.75947,0.78598,0.81142,0.83567,0.85861,0.88011,0.90008,0.91842,0.93504,0.94987,0.96285,0.97392,0.98303,0.99015,0.99525,0.99832,0.99934,0.99832,0.99527,0.99021,0.98318,0.97421,0.96336,0.95069,0.93626,0.92016,0.90247,0.88331,0.86276,0.84096,0.81803,0.79411,0.76935,0.7439,0.71793,0.69162,0.66515,0.63873,0.61255,0.58683,0.5618,0.53769,0.51474,0.49322,0.47338,0.4555,0.43985,0.42674,0.41647,0.40934,0.40569,0.40583,0.41012,0.4189,0.43254,0.4514,0.47586,0.50632,0.54317,0.58683,0.63771,0.69623,0.76285,0.838,0.92214
0.91075,0.81576,0.73042,0.65427,0.58683,0.52766,0.47633,0.43239,0.39543,0.36503,0.3408,0.32234,0.30926,0.3012,0.29779,0.29868,0.30352,0.31197,0.32372,0.33844,0.35583,0.3756,0.39745,0.42112,0.44633,0.47282,0.50035,0.52868,0.55758,0.58683,0.61622,0.64556,0.67464,0.7033,0.73135,0.75864,0.78502,0.81034,0.83448,0.8573,0.8787,0.89857,0.91682,0.93337,0.94813,0.96105,0.97206,0.98113,0.98821,0.99329,0.99634,0.99736,0.99634,0.99331,0.98827,0.98127,0.97235,0.96155,0.94894,0.93458,0.91856,0.90096,0.88188,0.86144,0.83974,0.81692,0.79311,0.76847,0.74314,0.7173,0.69112,0.66478,0.63848,0.61242,0.58683,0.56192,0.53793,0.51509,0.49367,0.47392,0.45613,0.44056,0.42751,0.41729,0.4102,0.40656,0.4067,0.41097,0.41971,0.43328,0.45205,0.4764,0.50671,0.54338,0.58683,0.63746,0.69571,0.762,0.83679,0.92053
0.90814,0.81392,0.72927,0.65372,0.58683,0.52814,0.47722,0.43363,0.39697,0.36682,0.34278,0.32447,0.3115,0.3035,0.30012,0.301,0.3058,0.31418,0.32583,0.34044,0.35769,0.3773,0.39898,0.42245,0.44746,0.47374,0.50105,0.52915,0.55782,0.58683,0.61599,0.64508,0.67393,0.70236,0.73019,0.75726,0.78343,0.80854,0.83248,0.85512,0.87635,0.89606,0.91417,0.93058,0.94522,0.95803,0.96896,0.97795,0.98498,0.99002,0.99304,0.99405,0.99304,0.99003,0.98504,0.9781,0.96925,0.95853,0.94602,0.93178,0.91589,0.89843,0.87951,0.85922,0.8377,0.81507,0.79145,0.76701,0.74188,0.71625,0.69028,0.66415,0.63806,0.61222,0.58683,0.56212,0.53832,0.51567,0.49442,0.47483,0.45718,0.44174,0.4288,0.41865,0.41162,0.40801,0.40815,0.41238,0.42105,0.43452,0.45313,0.47729,0.50735,0.54373,0.58683,0.63706,0.69483,0.76059,0.83478,0.91784
